salary_min,salary_max,salary_mean,rating_mean,rating_count,contract_contrat pro,contract_intérim,contract_temps plein,contract_indépendant,contract_cdd,contract_temps partiel,contract_cdi,contract_stage,contract_commission,contract_apprentissage,mode_an,mode_heure,mode_jour,mode_mois,mode_semaine,query_data+scientist,query_business+intelligence,query_data+analyst,query_developpeur
62000.0,62000.0,62000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
35000.0,65000.0,50000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
120000.0,120000.0,120000.0,3.3,192,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
45000.0,55000.0,50000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
70000.0,70000.0,70000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
60000.0,88000.0,74000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0
45000.0,55000.0,50000.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
35000.0,40000.0,37500.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
35000.0,40000.0,37500.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
40000.0,40000.0,40000.0,3.3,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
35000.0,50000.0,42500.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
60000.0,75000.0,67500.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
60000.0,70000.0,65000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
55000.0,70000.0,62500.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
45000.0,55000.0,50000.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
30000.0,40000.0,35000.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31140.0,38052.0,34596.0,4.1,312,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
40000.0,47000.0,43500.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
50000.0,70000.0,60000.0,4.5,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
34800.0,40800.0,37800.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
15000.0,15000.0,15000.0,0.0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
25000.0,60000.0,42500.0,4.5,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
37000.0,40000.0,38500.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
42000.0,50000.0,46000.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
9000.0,18000.0,13500.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
35000.0,45000.0,40000.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
40000.0,60000.0,50000.0,4.5,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
40000.0,55000.0,47500.0,0.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
50000.0,60000.0,55000.0,4.5,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
